b,c,r,te_approx,se_slope,se_intercept,xmin,xmax,nn_mean,segment,total_variance
0.9021603010087657,0.5945730300283023,0.9923253028601373,1.651028030641909,0.008177291759289992,0.008885257244086847,0.9166666666666666,1.2222222222222223,142.1857749474352,32,0.002950526250600261
0.9261267649911505,0.5722385535189543,0.9935717772796552,1.7286058517391958,0.0077370626360023596,0.008574278821651628,0.9277777777777778,1.2277777777777779,142.81570674608272,33,0.002944408117186146
0.9128319258716028,0.5762705844655812,0.9918632597227889,1.5844248186988297,0.008433645660716037,0.008865178181832386,0.9111111111111111,1.1722222222222223,138.70275790055607,34,0.0029398657478429554
0.924109462080095,0.569640008475748,0.9939057443086907,1.6611750309419908,0.007396738243993869,0.007871662458323794,0.9277777777777778,1.1777777777777778,139.6442830608815,35,0.0023758346684091543
0.9708896297234638,0.5209637446498623,0.9885832663456342,1.8871873446034553,0.010707368482929643,0.011361199344908791,0.9277777777777778,1.1722222222222223,139.4652155691073,36,0.001552002887474981
0.8779995397899986,0.6215349945107372,0.9858544407516521,1.6401185296113696,0.010915520640195055,0.011538767724711173,0.7555555555555555,1.2,138.62994356290199,37,0.003961137775234058
0.9288193710750291,0.561158683839571,0.9875753239969712,1.620179358700492,0.01053009418490998,0.010698262404694674,0.8555555555555555,1.1166666666666667,135.54285248602352,38,0.002610077186603032
0.8435100265015533,0.6446249704596235,0.9797575573544063,1.5319841417268663,0.012310652005246484,0.012691205041076662,0.9222222222222223,1.1555555555555554,136.35633287490478,39,0.0014453236694164494
0.8773900102096207,0.6192773575034741,0.9896773794532414,1.6159380890708033,0.009098463319426247,0.009387678664136678,0.9111111111111111,1.2166666666666666,137.21468760377627,40,0.0027501146005015392
0.8298007153965626,0.6678812083565011,0.9843463094210829,1.5838895304070313,0.010694594921356203,0.011254100496400502,0.9111111111111111,1.1722222222222223,138.23573405711537,41,0.002227615035592244
0.8136989536493721,0.6927477795292009,0.9835425467451385,1.62195697606979,0.010787531250952853,0.011397482409839045,0.9055555555555556,1.1777777777777778,139.7544252091033,42,0.001715995586049081
0.8242818104115924,0.6634682255920762,0.9532611411027414,1.5241049160694284,0.018709652810996288,0.019033495213972802,0.7611111111111111,1.15,135.22706955287623,43,0.0044455419371031745
0.8768372541960127,0.6089159584609091,0.9915976047442938,1.5267122799135864,0.008233930958916207,0.008750561368868212,0.8944444444444445,1.3,138.0658065481919,44,0.002806425272522138
0.9379617486742844,0.5577839364806649,0.9931666823175563,1.7338060763879486,0.008017144271124745,0.008664499632703685,0.9,1.1722222222222223,141.24282749465996,45,0.0022452039130127274
0.8335528023159053,0.6497072274222161,0.9690082421290369,1.4995859695055291,0.015497926340713359,0.014919667779803088,0.7111111111111111,1.2444444444444445,130.5374468895147,46,0.008758811258164906
1.0387758876733302,0.4225514703544173,0.9744883257056748,1.9615529209688576,0.01675046631035279,0.016703976874450053,0.8222222222222222,1.1333333333333333,130.74062549737386,47,0.0047675773772327
0.9300512925365915,0.5587766686382205,0.9946827599312552,1.6062062087341655,0.007023012424428492,0.0077258016199390905,0.9722222222222222,1.2,142.45267130089377,48,0.0019887281556718304
0.9296531429111533,0.5550494103409426,0.9782449012041343,1.5468480931018238,0.014416940400982764,0.015085031499756747,0.7111111111111111,1.2277777777777779,136.8836856654033,49,0.007347794170251547
0.9086063811819621,0.5708979742766915,0.9975545690541582,1.4745768145768123,0.00458234194210871,0.004905344188913426,0.8888888888888888,1.2333333333333334,138.6886513552033,50,0.005262833905568949
0.9472589951775013,0.5369476854896711,0.9924096953180424,1.5597611020368336,0.008427442585330118,0.008828433948416725,0.95,1.1388888888888888,137.48426951575885,51,0.0017673738051532026
0.9009953872941049,0.5888006700256074,0.9936744989513951,1.5789454637715992,0.007329500208666401,0.007727903391688317,0.9277777777777778,1.1722222222222223,138.46025179265058,52,0.0020190534167742152
0.9120966861724167,0.5729143479988899,0.9942661414032566,1.5370062032147658,0.007024832431036762,0.007354571814035213,0.9222222222222223,1.1722222222222223,137.25256024149806,53,0.0021584054099707687
0.9268420693130492,0.5558401040430542,0.9973658660882383,1.5166627832542268,0.00485199471848039,0.005154003322580065,0.85,1.2055555555555555,138.34750846637638,54,0.006198282481473363
0.8847821917323545,0.5891706059837318,0.9922407918062524,1.4275150380411137,0.007724409725770894,0.007422623559824597,0.6444444444444445,1.1444444444444444,129.3262703691026,55,0.01187990813792096
0.925392687030718,0.5442193608318106,0.9926471912378072,1.340764960912766,0.007919996088939167,0.0077896002874227495,0.8277777777777777,1.1,130.3856920981693,56,0.002475581113534713
0.8979287912604835,0.5755082571416628,0.9928035528673137,1.4157022251534006,0.007583240063240435,0.0074893136475027424,0.8277777777777777,1.1277777777777778,131.67218032526915,57,0.0021652882656118906
0.9454684388459232,0.5410313012962009,0.987515814044083,1.5991922623260206,0.010664079891573605,0.010606427505858055,0.9055555555555556,1.1166666666666667,133.09772960054627,58,0.0019762647331839907
0.842618425960463,0.6420962327489736,0.9722320238615221,1.5099568659051044,0.014450372208316901,0.01480221574681368,0.8388888888888889,1.1555555555555554,135.34562721866214,59,0.0026681892619621474
0.8275140732503998,0.6568985181581608,0.9915022670190528,1.5055823271597484,0.007735537691181086,0.006812935263878755,0.6222222222222222,1.261111111111111,123.0102430349923,60,0.01546706795345298
0.9376017339874604,0.5450610348688165,0.9976258827948075,1.5226737636546153,0.004695502208503684,0.005103406590561971,0.9166666666666666,1.2777777777777777,140.78562628257427,61,0.0031239475831082836
0.8897239805827983,0.5907801168135717,0.9936284326078112,1.4845712331568923,0.007321494413152132,0.008017962444578992,0.8,1.2444444444444445,140.3337223979638,62,0.004748853309327846
0.9085647649811909,0.5824236446941993,0.9893456433767441,1.6001769719641423,0.0099103932771452,0.011419648504468072,0.9444444444444444,1.2722222222222221,146.376260451505,63,0.0029820525274802208
0.9681614628829706,0.5219744838627571,0.9909378864188,1.7983546627306035,0.009727679891769352,0.011156876611230807,0.9722222222222222,1.2666666666666666,147.20306488801057,64,0.0033701258707904496
0.8682192057020505,0.6326878835219965,0.9884548242842598,1.6386505024152236,0.009975179053183316,0.011904086182671919,1.0277777777777777,1.3,150.0807968574635,65,0.001829845869532084
0.9626605280729525,0.521143631139287,0.9831567373034675,1.5818803699118178,0.01333846285051812,0.015672063850296868,1.0555555555555556,1.3111111111111111,148.41278313523213,66,0.0029179171120563055
0.9503686339344545,0.5337038144198518,0.9834711586063147,1.5620539243052078,0.012898989988359985,0.014667967089640984,0.9055555555555556,1.288888888888889,145.2239425646653,67,0.006554696967750499
0.8817693636118874,0.6070187273468739,0.989804367778935,1.5543300656008727,0.00935425055960808,0.010710256242788072,0.9888888888888889,1.2777777777777777,145.2548804092051,68,0.0028374507007875023
0.9263534170860981,0.526474881587594,0.9627264270197886,1.1110527895357545,0.019562194786485982,0.019679324892059553,0.7055555555555556,1.211111111111111,132.12094645321744,69,0.013360593930384716
1.015837990610478,0.39881925604551305,0.9979091216206075,5.605697189186362,0.005201465445278586,0.004731560737856565,0.6722222222222223,1.1722222222222223,119.88023458431456,70,0.019008837528530918
0.9553326246376617,0.4957202052528298,0.853934006791516,0.8319393097380062,0.04451987521073425,0.04815259348424658,0.9944444444444445,1.1722222222222223,138.0474259596306,71,0.0013865593014578943
0.964249329583762,0.5131874245549821,0.9885297530271184,1.408302159612323,0.010687477932269056,0.01161368323771705,0.9611111111111111,1.211111111111111,140.53132540077507,72,0.0031129135320216044
0.9276582061395984,0.5585423455096323,0.9934273157821013,1.565711886840904,0.007837309675695542,0.008758384326000408,1.011111111111111,1.2333333333333334,143.31536931009887,73,0.002131215454174561
0.9363355362777707,0.5497283652242393,0.99702973427224,1.5752478219005663,0.005317744282965547,0.006001075582055342,0.9222222222222223,1.2722222222222221,144.5415517663376,74,0.003209904786920619
0.888473698990956,0.5994487066303411,0.993052012342769,1.5510362089446026,0.007761622285485093,0.008879676058378114,0.9388888888888889,1.2666666666666666,144.9656862745098,75,0.003539752151465452
0.9129147979379413,0.5752565722570113,0.9963935822823459,1.5738319025674363,0.005778580056125499,0.006757887205473972,1.011111111111111,1.3388888888888888,148.04252580422613,76,0.0025858039252984856
1.020335456297424,0.45392932509288286,0.9845199786912302,1.7620304853655808,0.012446354254783774,0.011588168842628345,0.7222222222222222,1.1944444444444444,125.53821567318835,77,0.01716119090065367
0.7195658878454977,0.6869095771016414,0.8838071907018209,1.2178188605944154,0.03099791004726403,0.02454489991936823,0.6666666666666666,0.8888888888888888,112.24382090626118,78,0.0014792506206065092
0.44242995518463224,0.9633791262734928,0.8046551559764967,1.3469388371349067,0.03297765551934603,0.029296760420687205,0.6444444444444445,1.0,119.71751524390247,79,0.002466848765432097
0.98508004343307,0.4417939109828515,0.9862726655062736,-2.0807372813559026,0.011490884383207844,0.011693211602718256,0.9,1.1666666666666667,129.63181258080155,80,0.002451254628488203
0.9575130932294456,0.4723446215160836,0.9920703765230734,0.299817937670577,0.008642666367260937,0.009142480518090475,0.9333333333333333,1.2166666666666666,133.88425249732452,81,0.0019526941737660329
0.9100729662277626,0.5323404226618095,0.9904699728309267,1.0620321261165424,0.009062384379641438,0.009883031073529737,0.9777777777777777,1.2277777777777779,137.28324873096443,82,0.0021844955144361645
0.9013701708800688,0.5457418514883449,0.9884517091377176,1.1465514081790058,0.009946847318215954,0.010784245858977344,0.9277777777777778,1.2333333333333334,137.00168524205222,83,0.0030273082199008135
0.9001969909914067,0.5440535504458212,0.9954520406478262,1.1217997922317755,0.006249846480732119,0.00690022428433336,0.9944444444444445,1.2333333333333334,138.40280874815952,84,0.0019018956565072024
0.8527351264821319,0.601053220261936,0.9937370193624826,1.3020101465489542,0.006884403081991615,0.007567662626002401,0.9555555555555556,1.2555555555555555,138.29444392435872,85,0.0021759926098179265
0.817300618511757,0.6420319144887281,0.992535640654439,1.3668771922972003,0.007209981835405165,0.007827509687994953,0.9388888888888889,1.2222222222222223,137.62971059432394,86,0.0022392892814722255
0.8453953398046705,0.6135172042218815,0.9879335120960053,1.3436040081404674,0.009614942688045105,0.010651764586611013,0.9666666666666667,1.2722222222222221,139.51450633658143,87,0.0024750534497170787
0.6984566620988012,0.7788127095264255,0.9825175611658709,1.4709444911176646,0.009477447059102717,0.01016307522592535,0.7388888888888889,1.261111111111111,137.04332176947014,88,0.003701225597091676
0.7261895816297212,0.7249043828565677,0.9244125113643387,1.3744304760726054,0.021736090956925507,0.02039271143608368,0.6944444444444444,1.1611111111111112,125.3663773991078,89,0.007481017982681756
0.7925644209520117,0.6631077651467,0.987235140982466,1.3627211126801915,0.009806683213093949,0.009005941591863086,0.6222222222222222,1.2166666666666666,122.55014567904077,90,0.009176935605832982
0.8772815101252152,0.5857489442951943,0.993992007608713,1.341719732724015,0.006917754916220847,0.0074126905428354845,0.9055555555555556,1.1555555555555554,136.8387420429463,91,0.002023687390827315
0.8075129099223948,0.6658373589025598,0.9690734571653125,1.4454536251113546,0.014650630287908601,0.013810008558972384,0.6888888888888889,1.2055555555555555,127.0285179290008,92,0.014340903911579737
0.6931807189109633,0.745830379583149,0.9591530339083875,1.3464070218781556,0.014244232115030701,0.012895218965214731,0.7555555555555555,1.0666666666666667,123.06307360267539,93,0.002754001131154577
0.8181721651566051,0.6175750187507092,0.9838059137203374,1.236622432804087,0.010237529254423628,0.009760721178599358,0.7166666666666667,1.1222222222222222,125.54003957568032,94,0.004100046071197119
0.8575213213135137,0.581220692938335,0.9909787279680143,1.1904269485897154,0.007983743337541333,0.007716919623119636,0.8333333333333334,1.1166666666666667,126.82343976422914,95,0.0026646165367171628
0.8770159947842614,0.5628564305283297,0.9827336056410426,1.153717125922049,0.011589286500507265,0.011963941824706125,0.9333333333333333,1.1388888888888888,131.36944180249682,96,0.0015987206321927722
0.7896733595547045,0.6522053757662408,0.9798728156712584,1.2987520867620679,0.011181569387137383,0.01054280277075554,0.6555555555555556,1.1388888888888888,125.069038405785,97,0.007944981870525393
0.9669756549260929,0.49183061026995833,0.9884439507461908,0.8382390579883406,0.010512313962753893,0.010887914227619484,0.9277777777777778,1.1555555555555554,134.55917708753532,98,0.0017907254465342967
0.9934406003349486,0.46342642703389814,0.9850388772093159,-2.0466905223668905,0.012351580707964185,0.012911254521709943,0.8944444444444445,1.2722222222222221,134.79765137614677,99,0.0043802191358024685
0.901375148506658,0.5368053395979225,0.9830504935056548,1.0559738923587367,0.011769556172676355,0.012053035763356914,0.9277777777777778,1.1333333333333333,131.76143370762756,100,0.002046914656668168
0.922156776989533,0.5190959974907391,0.9912716708459616,0.9822402205196739,0.008672172042234121,0.008951462175979186,0.8944444444444445,1.1944444444444444,131.69702970754642,101,0.002650711440781042
0.87531530071153,0.5541149079552519,0.9690989360658983,1.074418628574304,0.01708804691466447,0.01638677466828463,0.8666666666666667,1.05,126.92366007415767,102,0.0013861377771768523
0.9645743354813193,0.4792042231963024,0.9797962405364681,0.45753671485038844,0.013554548264659166,0.013128795586732802,0.8,1.1611111111111112,126.9499168728136,103,0.0025802017421478573
0.8773891497473321,0.5629864194359078,0.9760817909035092,1.156827697262478,0.013421618965929069,0.012871638203295859,0.8277777777777777,1.1333333333333333,126.12164980304318,104,0.002032683322388391
1.0437531336910604,0.4014693127634972,0.9941119615663206,2.274858576096646,0.007869541632311827,0.007577937995133035,0.8111111111111111,1.1833333333333333,126.24060595802298,105,0.006343675796218793
0.929642587474617,0.5292837515547384,0.99760096222994,1.1804770327072254,0.004692466289464429,0.005262553646187287,0.9777777777777777,1.2944444444444445,141.3734465795984,106,0.004008814329529222
0.9624637948078184,0.49576333497746283,0.9983383888342953,0.8999501493759468,0.004030222715442374,0.004507776701485879,0.8777777777777778,1.3,140.98789079476316,107,0.010212080841692386
1.0189665950634132,0.42956234360156254,0.9880457489858918,3.1392889356156597,0.011444020069009646,0.012451874123473605,0.9222222222222223,1.3111111111111111,138.73403778185872,108,0.006926822022548518
0.9049128772570396,0.5764610524511986,0.9894707711101683,1.4944491669177147,0.009758025575684138,0.01120354711134629,1.05,1.2666666666666666,144.80235654708073,109,0.0019275403279334366
0.9815142997701329,0.48105712715733717,0.9961921789037839,0.5371862111898366,0.0062648982446471425,0.007030892775951592,0.8722222222222222,1.3666666666666667,142.11689750692523,110,0.011539468554427003
1.01454136240853,0.4353032517454678,0.9950866287645626,3.553766198710033,0.0075873986414843235,0.009334924639193899,0.9777777777777777,1.3833333333333333,150.78830074388387,111,0.01037397300757787
0.9629892286704318,0.5059030674429195,0.9978459518431999,1.1798791571313543,0.004718787064966091,0.005645881544890713,0.7833333333333333,1.3833333333333333,148.84133509825318,112,0.017042479549347678
0.9394374016435167,0.5173138822550484,0.994929731355547,1.0961208942095184,0.006765838256341814,0.007122418419664458,0.8555555555555555,1.2666666666666666,135.76365055411216,113,0.004753692776806673
0.9590299762306239,0.4972466675106868,0.9970689001239916,0.9009582012392728,0.005324786031530283,0.005894340563760594,0.8777777777777778,1.3,139.27974080251485,114,0.011754666377654018
0.9334106191762728,0.5225555121358654,0.9877989014285493,1.119073552110608,0.010620360902770786,0.011675996904729664,0.9333333333333333,1.261111111111111,138.87943346259343,115,0.004041855939086428
0.9014376605897467,0.5516154988648259,0.9912634195170361,1.2066010455244511,0.008524111505810261,0.008559757997719257,0.8166666666666667,1.1777777777777778,131.3775268468189,116,0.00417214814814815
0.9760038971600458,0.46848687095520125,0.9980941309848048,0.0002083804363004508,0.004366343143400208,0.004869520639060395,0.7888888888888889,1.3055555555555556,139.48586893227187,117,0.013922460094214145
0.886253187802656,0.5708817870420464,0.9918412909549783,1.2789831564191174,0.00819926758426922,0.008828908736055513,0.6944444444444444,1.3722222222222222,136.3540597388525,118,0.018493190802022712
0.8771138986743633,0.6005312548895327,0.9912980795959002,1.4608371621306153,0.00863359604562253,0.010130815474337031,1.05,1.3611111111111112,146.60978260869564,119,0.003248278110340963
0.8863667230501404,0.5998976077493663,0.9906214532908265,1.5351276084581356,0.009062168496227133,0.010513904711354887,1.011111111111111,1.2722222222222221,145.9947673882295,120,0.001891595340614717
0.9053692549317408,0.5433714180516963,0.9656110446478164,1.1496704966867288,0.01903530664150624,0.018276890590695677,0.75,1.1666666666666667,128.7846137161888,121,0.007131515799924375
0.8995612733396132,0.5425797772817013,0.9604465323161198,1.1030642239551893,0.02000335674255135,0.020441740391330232,0.9333333333333333,1.1722222222222223,132.52360411272676,122,0.001418495942084143
0.908167371354442,0.5309052320249751,0.9878743030628422,1.034326199475914,0.009968621121499814,0.010092425171898081,0.8944444444444445,1.1166666666666667,130.65894138179624,123,0.0018244832773370977
0.7838356598691446,0.6640929129029272,0.9842378422853929,1.3316340520896566,0.009812870028888218,0.00976645446351566,0.7777777777777778,1.1333333333333333,129.71867646804387,124,0.0026915308082675875
0.9902122180760334,0.4561596513002977,0.9776891936341296,-1.9557253650417312,0.015274368170336707,0.016623745732579145,0.9555555555555556,1.2444444444444445,138.3395629592036,125,0.0032715173654495814
0.9333731407281479,0.5135975977359394,0.9965699103700025,0.9842650682190183,0.005536234640139026,0.0059346776174937915,0.8722222222222222,1.2777777777777777,135.53377759233663,126,0.007795151288417281
0.8609624883352405,0.5973062803687741,0.9934059151171054,1.3237023862424788,0.007133977927298328,0.007750094792521486,0.9277777777777778,1.2277777777777779,137.70614083471224,127,0.002630710069364102
0.9043448391209972,0.5548914634485066,0.9891401630824999,1.2629317598790009,0.009697727103062747,0.010630581492026484,0.9777777777777777,1.1833333333333333,138.91028274080054,128,0.0015246467461545229
0.7826421634022931,0.6938942683739683,0.9637517838236769,1.4640651329717222,0.015759910974855962,0.016140275431546648,0.8111111111111111,1.15,134.83943442645923,129,0.0028949299161647145
0.8888432159941462,0.5533486011295755,0.9900171936425991,1.1398661681837863,0.008859762479724712,0.009015362735759945,0.9333333333333333,1.1388888888888888,130.9629602662167,130,0.0015574244555926783
0.9415554159468092,0.4907560977028541,0.9888757974298101,0.6640392549130804,0.009843674424515536,0.009917574916645825,0.9,1.1611111111111112,129.4435525224107,131,0.002447128607205834
0.9111353279175748,0.5137672544746054,0.9814038127724067,0.8599851356373095,0.013588432893101443,0.01333000896340322,0.8611111111111112,1.0888888888888888,127.32869018846871,132,0.0025011468563291795
0.9869948802032271,0.4296955104507655,0.9970410294578664,-3.388052761937429,0.005327832961213909,0.005106496456088506,0.8277777777777777,1.15,123.9132705547874,133,0.004228653984678742
1.0530144090639055,0.37130352971993075,0.9951217377110958,2.5303193791907117,0.00835820609050766,0.0089969965187029,0.9388888888888889,1.2,136.5651660855364,134,0.002929111748077726
1.0405354098770025,0.3994437536222162,0.9830588315861882,2.467305583493971,0.016280684562008717,0.018338944466560942,1.038888888888889,1.261111111111111,142.12202079639283,135,0.002617735244246305
0.9917669012267742,0.450869912965675,0.9946351671022554,-3.0581680502919166,0.00933846982879994,0.0105553971342737,1.0277777777777777,1.3388888888888888,143.38614998263935,136,0.0035817624227592135
0.912445033044462,0.5494097967298099,0.9969168632500982,1.2727568148710227,0.005251741630655454,0.0059659251528527265,0.9833333333333333,1.2833333333333334,143.37114076399791,137,0.003039870726525636
0.8616514983383734,0.6172156808475855,0.9966640035658038,1.471811831711689,0.005132361699649807,0.0055512503203896,0.8888888888888888,1.3777777777777778,139.14316046970222,138,0.0070399372445186245
0.8869711089305542,0.5991993309477788,0.9910905399347475,1.5345917050052433,0.008624832246163115,0.009299627810047478,0.9555555555555556,1.2222222222222223,139.6376486982617,139,0.0024848028068696184
0.8741655012093017,0.5992879898089967,0.9830160554993926,1.427975244908072,0.012164077981184955,0.013943266923742812,0.9833333333333333,1.2666666666666666,144.29820105212187,140,0.0024704775620526527
0.8754941346494441,0.5988162700200887,0.9869843736669135,1.4343025919747028,0.010487859523086243,0.01206122284061904,0.9611111111111111,1.3611111111111112,144.62035900740506,141,0.0036309549657562654
0.8805626396006491,0.6065115126018081,0.9976605631615905,1.5392289730684272,0.004497360568142815,0.005328827435749412,0.9833333333333333,1.3777777777777778,148.20661036691908,142,0.00369537361295603
0.8170598583827569,0.6911007851921872,0.9790781672149973,1.6339336491488194,0.013023969928376544,0.015206487872557493,0.9833333333333333,1.3222222222222222,149.24704630035114,143,0.0035781770593380476
0.8502225686514241,0.6663853295117902,0.9933176120493001,1.7244153156694013,0.007342759439804486,0.008405725919075065,0.9333333333333333,1.3888888888888888,147.25095587706147,144,0.005822953105294571
0.843150614104728,0.6726128434579631,0.9944386254412254,1.7080114605394143,0.006637267171179041,0.007646510238525738,0.9555555555555556,1.3722222222222222,147.95791734428985,145,0.005561302790044566
0.863730962782404,0.6462355308336094,0.9959838609881106,1.699906841846711,0.005852652441174158,0.006824144284287839,0.9333333333333333,1.4055555555555554,148.25653676995722,146,0.006578400166146873
0.8599021463066513,0.6526316148276834,0.9953536717920732,1.7122216955981764,0.006217416751920582,0.0073146220876918085,0.9611111111111111,1.4666666666666666,149.37307754174833,147,0.006967745448611925
0.8393634418228525,0.6790209100613552,0.9963978460736103,1.7189515333233056,0.0053544140105286206,0.006300520359570948,0.9055555555555556,1.4055555555555554,150.13969829009045,148,0.0057628515089163225
0.8652995366869766,0.6404310965281461,0.9981017903636431,1.6710211188756539,0.0039795711646928855,0.0046853899139388975,0.9666666666666667,1.4444444444444444,148.9011211011211,149,0.005574727809160043
0.8488364731833675,0.6603514974197962,0.9919240254663683,1.6730887113964328,0.008135223276918497,0.009576864430581424,1.0333333333333334,1.3277777777777777,149.20599559955994,150,0.0018402263374485601
0.8015792178862187,0.7186172055820099,0.990965575101184,1.682581720725093,0.008108555563346881,0.009564727011372454,0.9722222222222222,1.2777777777777777,150.03034336582832,151,0.0011777026357370872
0.8560673343676622,0.6640308467381584,0.9878972624211538,1.7585898595684153,0.010160519074976095,0.012217710618676379,1.0777777777777777,1.3388888888888888,152.1388225548631,152,0.0020207463679965203
0.8603900307929694,0.65417986986235,0.9931002162309821,1.7276177084750657,0.007636563519373598,0.009114951087225659,1.0444444444444445,1.3611111111111112,151.4680949156368,153,0.0021442126041441496
0.8494289284780144,0.6634066184234746,0.997044571137076,1.6980734092517538,0.004933558411520949,0.005897104060966851,1.05,1.3444444444444446,150.84294574963113,154,0.002140891496428465
0.8396387251721157,0.6789486391538722,0.9958938049451401,1.7206276974749901,0.005753228176532336,0.0069133169053095704,0.95,1.4833333333333334,151.48140543244878,155,0.005143442926367009
