m,c,r,se_slope,se_intercept,xmin,xmax,nn_mean,segment,total_variance
-0.19540548021035137,0.6175927468559388,-0.5937474926238576,0.01854076509699437,0.013551926309729172,0.6583333333333333,0.7972222222222223,0.7305555555555555,57,5.863077470910443e-05
-0.06286628494442563,0.5333861475992664,-0.18765943269578272,0.023267377275050852,0.017229846293834106,0.6972222222222222,0.7972222222222223,0.7401815181518151,58,5.5447238893306226e-05
-0.24356619580076405,0.6642894072697956,-0.4111386448565834,0.03847573896377123,0.028946370934333426,0.6888888888888889,0.8166666666666667,0.7518844221105527,59,0.0002341068204724845
-0.37597589523157215,0.7656975516346629,-0.7698047580413782,0.022210439296468255,0.015334325620527516,0.5944444444444444,0.8611111111111112,0.687604690117253,60,0.0009223735153215046
-0.12298541255775929,0.5734314414692806,-0.6428333067783398,0.010631894472816828,0.008311941173805714,0.7,0.8722222222222222,0.7812934027777777,61,2.858605404449594e-05
-0.21933427362482338,0.6416927871806926,-0.6569187339522271,0.018262791427311277,0.014283787128652409,0.6611111111111111,0.8555555555555555,0.7813657407407407,62,0.0001323483314043209
-0.15461756782700442,0.6030596319760934,-0.4383191035319963,0.02350202019935687,0.019140921483277173,0.7222222222222222,0.8694444444444445,0.8139794685990339,63,9.276671421736788e-05
-0.028500270638959466,0.5087476165242059,-0.10309941988424708,0.02038151904371859,0.016630510111497635,0.7305555555555555,0.875,0.8154438405797102,64,6.438306611589527e-05
-0.25068262308429495,0.6846163523780614,-0.5878274347034667,0.025858633406986086,0.02157231339122806,0.7611111111111111,0.8833333333333333,0.833966049382716,65,8.319615912208508e-05
-0.008178671333137356,0.4840713006368143,-0.021903188124321432,0.02782498692285636,0.02298149504921259,0.7694444444444445,0.8944444444444445,0.8254884004884004,66,0.00010171003531809391
-0.03545337098562897,0.5059853684500696,-0.09418655727244023,0.02762643012051308,0.022287650349321102,0.7111111111111111,0.8833333333333333,0.8057347670250896,67,0.0002321826972075554
-0.2221517936644481,0.6512473819860518,-0.5705514841655589,0.02357369797276019,0.01904885721250112,0.7416666666666667,0.8722222222222222,0.8076164874551971,68,0.00010754204796386933
-0.001055226195910936,0.4536833822173733,-0.0018769738409361526,0.042257124971259066,0.03076955571967171,0.6361111111111111,0.8388888888888889,0.7258535071384234,69,0.0010556998536982516
0.039406629367813716,0.3872035538571147,0.2963842680110582,0.010038961688622727,0.006624745249329108,0.5416666666666666,0.7972222222222223,0.6562928669410151,70,8.400861995969441e-05
0.4734044056506804,0.08562776332432431,0.45353004041392436,0.07114155175373141,0.05438664471569946,0.7111111111111111,0.8055555555555556,0.7642581888246628,71,0.0003776860380266221
-0.02684314655770616,0.4953239570770725,-0.0863624470012535,0.022464979478240367,0.017528820408364353,0.7194444444444444,0.8416666666666667,0.7797743055555556,72,7.51837585198045e-05
-0.12771864725685003,0.5795828247962846,-0.4620229854286171,0.01797600649780061,0.01433475356610823,0.7472222222222222,0.85,0.7971040189125294,73,4.071447333858683e-05
-0.1233163807382737,0.5769392585781572,-0.6009397938218042,0.012058982177996015,0.009682590856665107,0.7055555555555556,0.8722222222222222,0.8024361259655379,74,3.379183467261479e-05
-0.21987955375156426,0.6495363011259825,-0.6413321912342539,0.019392658032600815,0.015662321750316167,0.7166666666666667,0.8694444444444445,0.8070937873357228,75,0.00010401991095809252
-0.17501167262475426,0.6171843688604861,-0.686789669254825,0.013767417399366839,0.011306279549796761,0.7472222222222222,0.9,0.8208409228901032,76,4.197803664295148e-05
0.10007663173936009,0.40287806945426635,0.2837165336011068,0.023175828255664693,0.016237602135488628,0.6111111111111112,0.8333333333333334,0.6975581395348839,77,0.0005338060613344552
-0.17107331942884677,0.5726558906893419,-0.14723078400360387,0.09352685639834056,0.05874671477891044,0.5861111111111111,0.6944444444444444,0.6278322440087145,78,0.000499285649868759
-0.9268810235480619,1.0982897909188392,-0.39438492687748045,0.21816261084853333,0.14783781360606205,0.6055555555555555,0.7305555555555555,0.6771944444444444,79,0.003406354938271605
0.025066537060669875,0.408543405478408,0.07559305931274633,0.023037449838162243,0.016631632806959066,0.6638888888888889,0.7944444444444444,0.721514423076923,80,6.738345455292567e-05
-0.05574971023146361,0.4688169297023482,-0.2093183893433486,0.018555525773752184,0.013776922785785862,0.6833333333333333,0.8166666666666667,0.74214126186488,81,3.462937866951233e-05
-0.15593870708203325,0.5531821802179416,-0.4614619540343006,0.02146854811379455,0.016363989829975688,0.7138888888888889,0.8277777777777777,0.7618725324309081,82,6.23630321209062e-05
-0.16789242169690985,0.5666969642208229,-0.450897244599803,0.023923239993490598,0.018211279508115456,0.6972222222222222,0.8333333333333334,0.7607407407407407,83,0.0001049309664694281
-0.2015731559791019,0.5888767780569726,-0.6913025459519101,0.01528498137481807,0.01175107651920161,0.725,0.8305555555555556,0.7684895833333334,84,4.0425534765089205e-05
-0.316107858076193,0.6823428243021872,-0.7717884344115152,0.018698678617995235,0.014379104574689015,0.7083333333333334,0.8444444444444444,0.7686366213151927,85,9.125811133221245e-05
-0.41068457714655815,0.757743994310489,-0.8110537295842493,0.021266338992582085,0.01625622454405482,0.7027777777777777,0.8277777777777777,0.764044784580499,86,0.00014353828266000282
-0.30900876398929966,0.6817708782015518,-0.6492601116609029,0.026261070870204028,0.0203468616739819,0.7194444444444444,0.8472222222222222,0.7743923611111111,87,0.0001401615012002744
-0.7642108963455667,1.039353237369262,-0.8248600286210381,0.03750792833958931,0.02863020717506088,0.6666666666666666,0.8444444444444444,0.7627044557247604,88,0.0007942395314310767
-0.35348595679150535,0.7174977691428438,-0.34208026946319925,0.07044384292578694,0.04945760127965435,0.6361111111111111,0.8,0.7007523148148148,89,0.001997050218621399
-0.4594422808431417,0.7923396141244836,-0.7568328423813503,0.030431559494112012,0.021120968330890166,0.5833333333333334,0.825,0.6923934108527131,90,0.000845472861540105
-0.25245853192318873,0.646865136005232,-0.7133387857055473,0.017761637402538208,0.013546761494148461,0.6916666666666667,0.8027777777777778,0.762366046249295,91,6.336827177353867e-05
-0.32591542213877955,0.7176092364375152,-0.4820962705418966,0.04219886333950372,0.030027987475431665,0.625,0.8277777777777777,0.7090591848129537,92,0.0016385466634618589
-0.6543569876006069,0.9176368965595347,-0.6413240533152919,0.054544617321350124,0.03742700475038785,0.6305555555555555,0.75,0.685670405982906,93,0.0007167679112791296
-0.36594232140822985,0.7000438007548919,-0.6471905139296165,0.029604287167431766,0.020672113275280894,0.6222222222222222,0.7833333333333333,0.6975467289719627,94,0.00032771003236036584
-0.29041264602228134,0.6482898240805327,-0.6839643015022462,0.02132432890985263,0.015027771223257318,0.65,0.775,0.7042514345331248,95,0.00012009886557117783
-0.20238934158507266,0.5845064131363868,-0.4386276843772712,0.02910337008342911,0.02136065027117111,0.6916666666666667,0.7861111111111111,0.7336856368563686,96,8.509338209913263e-05
-0.43176681414945417,0.7556922916157147,-0.6570256453519453,0.03443318561624376,0.024008167461082402,0.6111111111111112,0.7861111111111111,0.6958133971291867,97,0.0008577619842624459
-0.020777749242122372,0.4731613723545623,-0.0668954705183719,0.02196854702676449,0.01640041918753985,0.6944444444444444,0.8055555555555556,0.7462410171365397,98,4.318894441251158e-05
0.0465835817729961,0.42164952896873414,0.13506014317843454,0.024287089271223715,0.018231016838038898,0.6805555555555556,0.8583333333333333,0.7499166666666666,99,0.00013027083333333345
-0.14425319886567303,0.54114196718232,-0.33932559664777956,0.027998229720778457,0.020431990464365352,0.6861111111111111,0.7833333333333333,0.7294093851132686,100,9.248204122053362e-05
-0.1311333385839171,0.5352169803890681,-0.4198990541468217,0.020041662565747187,0.014735467465003838,0.675,0.8138888888888889,0.7347909790979098,101,6.463070674504195e-05
-0.1458616046597921,0.536230725635103,-0.2580052551928646,0.04189185741754603,0.029182498385095294,0.6555555555555556,0.7388888888888889,0.6963662790697674,102,0.00011075702415052506
0.009483276391841105,0.43824408515379426,0.023333707177851014,0.027971462653829535,0.019762784945529313,0.6333333333333333,0.7944444444444444,0.7060772039645279,103,0.00010654743585452517
-0.17175164021065828,0.5660677980263099,-0.3346008077791742,0.033221772815327386,0.02332160324503986,0.6416666666666667,0.7805555555555556,0.7016355140186915,104,0.00013389290023712252
0.10633652684821197,0.36885269149468947,0.45797317292895473,0.014277574896332324,0.010034858664929475,0.6305555555555555,0.8166666666666667,0.7017114270668772,105,8.549994856082623e-05
-0.1410544079001242,0.5612479881676732,-0.6885154419259873,0.010807191675966684,0.00849029012103646,0.7166666666666667,0.8666666666666667,0.7849767306573591,106,4.206316090127767e-05
-0.0711003239748258,0.5096902336662648,-0.5111867174667444,0.008672529415311483,0.006811355666716987,0.6694444444444444,0.8722222222222222,0.7837673611111112,107,4.9389916355881384e-05
0.08387358953933681,0.3857605093174259,0.2701171876634011,0.021520027449679936,0.01654317677996828,0.6833333333333333,0.8805555555555555,0.7676068376068377,108,0.00016696293049569424
-0.16386003887808948,0.599660850381067,-0.4597455616090433,0.023333739780096258,0.0188433127536469,0.7611111111111111,0.8638888888888889,0.807258064516129,109,6.121452704872752e-05
-0.022179111484131587,0.47790167175618375,-0.12434956520025545,0.012907347726737751,0.010203400440051441,0.6694444444444444,0.9111111111111111,0.7886842105263159,110,9.17752470845731e-05
0.04799008609114844,0.41283762324034706,0.2398782296065656,0.014598396790640455,0.012280736758388979,0.7194444444444444,0.9194444444444444,0.8396958410924891,111,0.00010380218863100183
-0.06792872436296657,0.5179698050576336,-0.4469687020156234,0.01013315105223827,0.008389520600498657,0.6472222222222223,0.9194444444444444,0.8253510378510379,112,9.84068841211698e-05
-0.10739995789702882,0.5344713614175748,-0.4501843737564818,0.015177517130581453,0.011424573681016877,0.6638888888888889,0.8555555555555555,0.7519402568397544,113,6.763920726531105e-05
-0.07323319653023627,0.5090081028261535,-0.4181560992817055,0.011511134624153516,0.008962098441686007,0.675,0.875,0.7766695451928614,114,9.0134162189788e-05
-0.09071259661591959,0.5196426246593485,-0.2653401145102206,0.02378816124850242,0.0184135504277974,0.6972222222222222,0.8555555555555555,0.7734106529209623,115,0.00011810008541861032
-0.18008013161944061,0.5838571668350054,-0.5274266924216856,0.020615120652234455,0.015007694608205672,0.6361111111111111,0.8111111111111111,0.7272777777777777,116,0.00012159259259259272
-0.04136868142639634,0.4739551923200302,-0.3114645777400134,0.009132459584671192,0.007100755243389428,0.625,0.8666666666666667,0.775287852619459,117,6.140193008744291e-05
-0.22001829721438895,0.616360874290756,-0.6106364718659567,0.02053874029606046,0.015626912900536284,0.6222222222222222,0.9,0.7578062678062679,118,0.0006002110372480745
-0.2406939032563341,0.6525008971467553,-0.6289194550713719,0.02205556889685818,0.017966440875246726,0.7638888888888888,0.9,0.8141002415458936,119,0.00011894147908936047
-0.21427731479607295,0.642528966076068,-0.5743412603515741,0.022638659148895204,0.018427145873149427,0.7444444444444445,0.8638888888888889,0.8136775362318841,120,6.582344395435129e-05
-0.05972244908215966,0.4949811950562683,-0.10707031513050301,0.043305478069971585,0.03055989786646727,0.6277777777777778,0.8055555555555556,0.704417670682731,121,0.0005547009546441007
-0.05090541084198337,0.4772094326592184,-0.08529745268546596,0.045605556613165746,0.033329196042271,0.6916666666666667,0.7972222222222223,0.7305717054263565,122,0.00012630596952640404
-0.14915371204416675,0.5461204651802629,-0.4039577962404828,0.023590474358577012,0.017103235211689386,0.675,0.775,0.7246913580246914,123,6.218362558845028e-05
-0.47175314873611857,0.7896756919082402,-0.7281024261606989,0.030943976695436644,0.02233351632279882,0.65,0.7805555555555556,0.7212740384615384,124,0.0002824776051939514
0.06935090902795125,0.39238494621913084,0.16490217309861668,0.029780934313788147,0.022834010784134714,0.7027777777777777,0.8416666666666667,0.7661989795918368,125,0.00014465744725705867
-0.12809120579598451,0.5391784125024504,-0.5868823884081379,0.012622617618621823,0.009548050118475516,0.6694444444444444,0.8583333333333333,0.7551346801346802,126,9.283271044400863e-05
-0.29244671065249445,0.6703877012878269,-0.741561449912626,0.018995327270209948,0.01455131918855201,0.6972222222222222,0.8305555555555556,0.7656179138321997,127,0.00010228505612373453
-0.16377253432187824,0.5766677567623588,-0.4538884913380158,0.023203179410357766,0.017935692872292616,0.7166666666666667,0.8138888888888889,0.7727376861397479,128,4.962414499382661e-05
-0.3735432212994353,0.7507462497066972,-0.4942114655039849,0.04779557198916746,0.035720380784901765,0.6805555555555556,0.8,0.7468731820826061,129,0.0004134606175851389
-0.20541491698671488,0.5899856455675606,-0.5474736643040806,0.021983013406802098,0.01602003648438633,0.6888888888888889,0.7861111111111111,0.7284789644012944,130,5.481311581478105e-05
-0.07714878206953177,0.48742561679327234,-0.2397248169772017,0.02171595637991264,0.015624289459657553,0.6666666666666666,0.7888888888888889,0.7190590111642743,131,6.33620120735037e-05
-0.11418307294819077,0.507007743963237,-0.26616604817951,0.031530370879314734,0.022183430240761737,0.6555555555555556,0.7555555555555555,0.7031130268199234,132,0.00011507403492804458
-0.014378867330525397,0.4271343979963457,-0.09218905287947102,0.010873687737393197,0.007475667576636412,0.625,0.7833333333333333,0.6867313915857606,133,2.5717740236859234e-05
0.11917621574530088,0.3387135199495593,0.5385434185340963,0.014928867709137279,0.011230165688820124,0.6833333333333333,0.8194444444444444,0.7517580872011251,134,3.586028077963132e-05
0.142485768026219,0.33317851710502955,0.38047270216201695,0.029063502301936762,0.022833460787752866,0.7388888888888889,0.8638888888888889,0.7852237654320988,135,9.178288370675207e-05
0.00497654355512383,0.4376697384618386,0.02397777590006191,0.018785126154859184,0.014759809487999095,0.7333333333333333,0.8916666666666667,0.7851478494623655,136,3.857221772587708e-05
-0.178417759404882,0.591437843958859,-0.7210292866889939,0.012538275536284279,0.00993933358466639,0.725,0.8611111111111112,0.7922398589065257,137,4.6533473929123684e-05
-0.3056633405022605,0.7043703404241725,-0.8507824861904101,0.013733508551776352,0.010627739958332471,0.6944444444444444,0.9083333333333333,0.7727166957533449,138,0.00022717389501925747
-0.21486460710650956,0.6444707732487492,-0.5853035947310968,0.021537156613016042,0.016746088366478316,0.7222222222222222,0.8472222222222222,0.7771445020149684,139,8.371423675637655e-05
-0.21084122865246566,0.623905635011634,-0.4549123977932712,0.03076402016797068,0.0246249657951722,0.7361111111111112,0.8583333333333333,0.8000610500610502,140,0.00013267113770776794
-0.2253447860109835,0.6365966869039658,-0.5278504830173775,0.026658206585770866,0.021393522429768635,0.725,0.9027777777777778,0.8019459298871064,141,0.0001654375356797504
-0.26066052436496745,0.6800302660487383,-0.8596532842217309,0.011546033232623983,0.009521021589942537,0.7416666666666667,0.9138888888888889,0.8240537240537239,142,8.493804052412113e-05
-0.3464475648441872,0.7625624403910345,-0.5791473286171632,0.03740247695380866,0.030751755933358473,0.7555555555555555,0.8972222222222223,0.8216408268733848,143,0.00032010963550534475
-0.3209919726603863,0.7581354161204017,-0.7656566206928264,0.020044734573434652,0.0164217622808908,0.7388888888888889,0.9222222222222223,0.8183667273831209,144,0.00025586068615122927
-0.3457450263959637,0.7761480021545143,-0.8120978800932582,0.018465664609858677,0.01516796346309443,0.7444444444444445,0.9222222222222223,0.8205676988463874,145,0.0002520064631504208
-0.29697415999359095,0.7328765116214289,-0.8210433179527133,0.015564327324210286,0.012856801860720843,0.7222222222222222,0.9305555555555556,0.8250468164794008,146,0.00021516195423635566
-0.3042829610443974,0.7410536418826488,-0.8067008148752034,0.016660834659731748,0.0138531663266448,0.7416666666666667,0.9583333333333334,0.8304327808471456,147,0.00024783495582107745
-0.3656228474855655,0.7947165252994504,-0.8759714099591035,0.015090631170086818,0.012566928595748284,0.7333333333333333,0.9305555555555556,0.8318981481481482,148,0.00025099451303154996
-0.302571864862769,0.7328657634103026,-0.90517710990596,0.010589683929709345,0.008779658959599954,0.7416666666666667,0.95,0.8282356532356532,149,0.00015572331277459477
-0.31826341911878914,0.7465140844179314,-0.7317642673545127,0.02221816701456745,0.01843283933923303,0.775,0.8944444444444445,0.8293518518518517,150,8.70246532540771e-05
-0.45019518750799997,0.8591724796279709,-0.8051543413925231,0.024785502637338492,0.020620173128585034,0.7666666666666667,0.875,0.8317679558011049,151,9.204899984587211e-05
-0.2800566308726008,0.7281106975818012,-0.616157379578647,0.02706160831042443,0.022908516331240157,0.7944444444444444,0.9083333333333333,0.8462335216572504,152,0.00010436628548707873
-0.2925603602567508,0.733475635968012,-0.7339803364570909,0.020348077251619308,0.01709994951102544,0.775,0.9138888888888889,0.8400527622594663,153,8.51667288940366e-05
-0.3406263749814016,0.7693459665164681,-0.8837657311386843,0.013594565187705809,0.011408029414804677,0.7777777777777778,0.9055555555555556,0.838842072409488,154,7.950911080250802e-05
-0.36245528224011025,0.7921695191273987,-0.860328383117771,0.016187610085272686,0.013653336721533661,0.7555555555555555,0.9694444444444444,0.8426810237203495,155,0.00022823082414148352
-0.30665034395049917,0.760227944804881,-0.5232040338772085,0.04921518102562538,0.04029632957543332,0.6944444444444444,0.9722222222222222,0.8163492063492064,156,0.0013644802777077912
-0.06697853914587792,0.5422037529404198,-0.1578117572469091,0.03262705747135,0.024374820993125542,0.65,0.9194444444444444,0.7443446440452428,157,0.0007332064635421993
-0.00816476826114505,0.48491318774489306,-0.016544897020332523,0.0470461407132984,0.03943027546110705,0.7638888888888888,0.925,0.8374751984126984,158,0.00026280824829931975
-0.20067078943002437,0.6594707116860737,-0.7486223785497134,0.015527338769223806,0.013677889056913552,0.7666666666666667,0.9916666666666667,0.8798245614035088,159,0.00013488538946921744
-0.23874716608526744,0.70121994570721,-0.7238100300364608,0.018280851983749426,0.016127844985363897,0.7527777777777778,0.9861111111111112,0.8813517338995047,160,0.00016777281426286789
-0.2903967603399244,0.7503182027203503,-0.5811191401969173,0.03437083836537586,0.030217187141805504,0.7805555555555556,0.9888888888888889,0.878423317683881,161,0.0003197668011197071
-0.37954533886621666,0.8383715185844521,-0.734634230415711,0.02696345598018938,0.023252414594907102,0.7722222222222223,0.9583333333333334,0.8613872644574398,162,0.00045112540695227096
-0.31003435742772223,0.7807987212015647,-0.7098111124550158,0.023597012675168574,0.020398268746510923,0.7777777777777778,0.9638888888888889,0.8634043927648579,163,0.00034231466458345866
-0.37988591245680664,0.844558422588412,-0.8225244708905181,0.020145860595129215,0.017534368569870142,0.7694444444444445,0.9722222222222222,0.8695090439276487,164,0.00031982064879915086
-0.30119905931661356,0.7782470713422347,-0.6860711471823403,0.024865434268683352,0.0218632347663802,0.7888888888888889,0.9777777777777777,0.8782934131736527,165,0.00032815274308336097
